yyyymm;Index;D12;E12;b/m;tbl;AAA;BAA;lty;ntis;Rfree;infl;ltr;corpr;svar;csp;CRSP_SPvw;CRSP_SPvwx
199411;453.69;13.08766667;29.51;0.298992614;0.0529;0.0868;0.0932;0.0808;0.022930531;0.004408333;0.001337793;0.0066;0.0018;0.000836383;-0.000558816;-0.036248;-0.039423
199412;459.27;13.17;30.6;0.2915683;0.056;0.0846;0.091;0.0799;0.016601624;0.004666667;0;0.0161;0.0157;0.000704927;-0.000576007;0.014955;0.012419
199501;470.42;13.17;31.25;0.290853734;0.0571;0.0846;0.0908;0.078;0.015099784;0.004758333;0.004008016;0.0273;0.0256;0.000289389;-0.000779787;0.026;0.024348
199502;487.39;13.17;31.9;0.278730036;0.0577;0.0826;0.0885;0.0758;0.014538755;0.004808333;0.003992016;0.0287;0.0289;0.000472432;-0.000715516;0.039228;0.036328
199503;500.71;13.17;32.55;0.313876542;0.0573;0.0812;0.087;0.0755;0.01440318;0.004775;0.003313453;0.0091;0.0095;0.000484319;-0.00056677;0.029334;0.027179
199504;514.71;13.23366667;33.17666667;0.301994701;0.0565;0.0803;0.086;0.0745;0.013018349;0.004708333;0.00330251;0.0169;0.0175;0.000256928;-0.000626882;0.029395;0.027914
199505;533.4;13.29733333;33.80333333;0.292264254;0.0567;0.0765;0.082;0.0677;0.01074282;0.004725;0.001974984;0.079;0.0631;0.001011447;-0.000397684;0.039809;0.036454
199506;544.75;13.361;34.43;0.286429618;0.0547;0.073;0.079;0.067;0.0082729;0.004558333;0.001971091;0.0139;0.0079;0.000696799;-0.000267726;0.024155;0.022198
199507;562.06;13.43233333;34.68;0.277160367;0.0542;0.0741;0.0804;0.0691;0.007059424;0.004516667;0;-0.0168;-0.0101;0.000773225;-0.000291092;0.033405;0.032023
199508;561.88;13.50366667;34.93;0.283046135;0.054;0.0757;0.0819;0.0674;0.009120206;0.0045;0.002622951;0.0236;0.0214;0.000206741;-0.000137973;0.003495;0.000642
199509;584.41;13.575;35.18;0.272494998;0.0528;0.0732;0.0793;0.0663;0.006377414;0.0044;0.001962067;0.0175;0.0153;0.000381459;-0.000140216;0.042102;0.040182
199510;581.5;13.646;34.77333333;0.274420245;0.0528;0.0712;0.0775;0.0641;0.01222081;0.0044;0.003263708;0.0294;0.0185;0.000487822;2.07943E-05;-0.003442;-0.004864
199511;605.37;13.717;34.36666667;0.257168852;0.0536;0.0702;0.0768;0.0623;0.016872526;0.004466667;-0.000650618;0.0249;0.0242;0.000546172;-7.79813E-05;0.044179;0.041338
199512;615.93;13.788;33.96;0.255026383;0.0514;0.0682;0.0749;0.0603;0.015528785;0.004283333;-0.000651042;0.0272;0.0228;0.000820543;-0.000146604;0.017643;0.015809
199601;636.02;13.89333333;33.98666667;0.241877172;0.05;0.0681;0.0747;0.0609;0.016129249;0.004166667;0.005863192;-0.0011;0.0014;0.001383944;-5.31418E-05;0.034861;0.033415
199602;640.43;13.99866667;34.01333333;0.237894737;0.0483;0.0699;0.0763;0.0659;0.016803847;0.004025;0.003238342;-0.0483;-0.0373;0.001267622;-0.000227855;0.010088;0.007689
199603;645.5;14.104;34.04;0.239299615;0.0496;0.0735;0.0803;0.0684;0.016894007;0.004133333;0.005164622;-0.021;-0.013;0.001741708;3.05558E-05;0.009585;0.00786
199604;654.17;14.16033333;34.33;0.240075806;0.0495;0.075;0.0819;0.0706;0.021128804;0.004125;0.003853565;-0.0165;-0.016;0.000981833;6.82249E-05;0.015133;0.013857
199605;669.12;14.21666667;34.62;0.236923515;0.0502;0.0762;0.083;0.0717;0.026396009;0.004183333;0.001919386;-0.0054;0.0005;0.00112531;-0.000254521;0.025257;0.02253
199606;670.63;14.273;34.91;0.236443725;0.0509;0.0771;0.084;0.0703;0.027193741;0.004241667;0.00063857;0.0203;0.0172;0.000394793;-0.00084789;0.004128;0.002562
199607;639.95;14.40333333;35.27333333;0.241819894;0.0515;0.0765;0.0835;0.0707;0.031112211;0.004291667;0.001914486;0.0018;0.001;0.002355152;-0.000470475;-0.044441;-0.046048
199608;651.99;14.53366667;35.63666667;0.238061118;0.0505;0.0746;0.0818;0.0726;0.030863911;0.004208333;0.001910828;-0.0139;-0.007;0.001121505;-0.000352236;0.021928;0.019589
199609;687.31;14.664;36;0.227297318;0.0509;0.0766;0.0835;0.0704;0.029553714;0.004241667;0.00317864;0.029;0.0259;0.000686235;-0.000538694;0.056035;0.054112
199610;705.27;14.74233333;36.91;0.221747656;0.0499;0.0739;0.0807;0.0671;0.025625898;0.004158333;0.003168568;0.0404;0.0361;0.000606628;-0.00053145;0.026798;0.025348
199611;757.02;14.82066667;37.82;0.205007919;0.0503;0.071;0.0779;0.0643;0.022039021;0.004191667;0.001895136;0.0351;0.0263;0.000703722;-0.000613925;0.076455;0.074218
199612;740.74;14.899;38.73;0.20734273;0.0491;0.072;0.0789;0.0673;0.024097561;0.004091667;0;-0.0256;-0.0186;0.001709075;-0.000396755;-0.019815;-0.021518
199701;786.16;14.95233333;39.23333333;0.196240103;0.0503;0.0742;0.0809;0.0689;0.024380134;0.004191667;0.003152585;-0.0079;-0.0028;0.001360087;-0.000794129;0.062779;0.061689
199702;790.82;15.00566667;39.73666667;0.194395411;0.0501;0.0731;0.0794;0.0694;0.022885146;0.004175;0.003142678;0.0005;0.0028;0.00147476;-0.001302906;0.007752;0.0058
199703;757.12;15.059;40.24;0.214780202;0.0514;0.0755;0.0818;0.0723;0.021119839;0.004283333;0.002506266;-0.0252;-0.0221;0.002001484;-0.001308306;-0.041653;-0.04331
199704;801.34;15.093;40.34333333;0.201741048;0.0516;0.0773;0.0834;0.0705;0.016916109;0.0043;0.00125;0.0255;0.0184;0.003005057;-0.000871922;0.060274;0.059016
199705;848.28;15.127;40.44666667;0.192878588;0.0505;0.0758;0.082;0.0701;0.013265385;0.004208333;-0.00062422;0.0097;0.0128;0.00200742;-0.000878407;0.061401;0.059272
199706;885.14;15.161;40.55;0.184287615;0.0493;0.0741;0.0802;0.0688;0.010847478;0.004108333;0.001249219;0.0195;0.0187;0.001974443;-0.000662098;0.044103;0.042762
199707;954.29;15.21833333;40.58;0.171964943;0.0505;0.0714;0.0775;0.0637;0.011607854;0.004208333;0.001247661;0.0626;0.0528;0.002010166;-0.000627257;0.080388;0.078977
199708;899.47;15.27566667;40.61;0.185505404;0.0514;0.0722;0.0782;0.0672;0.012892189;0.004283333;0.001869159;-0.0317;-0.024;0.002464728;-0.000430921;-0.05497;-0.056458
199709;947.28;15.333;40.64;0.177967857;0.0495;0.0715;0.077;0.0649;0.014650639;0.004125;0.002487562;0.0316;0.0226;0.002626512;-0.00074286;0.053886;0.052408
199710;914.62;15.38766667;40.33333333;0.190000677;0.0497;0.07;0.0757;0.0623;0.016280535;0.004141667;0.00248139;0.0341;0.0191;0.009363708;-0.000599239;-0.032605;-0.03373
199711;955.4;15.44233333;40.02666667;0.180746299;0.0514;0.0687;0.0742;0.0614;0.01568624;0.004283333;-0.000618812;0.0148;0.0101;0.00266212;-0.000791843;0.046321;0.044625
199712;970.43;15.497;39.72;0.178800884;0.0516;0.0676;0.0732;0.0602;0.015578728;0.0043;-0.00123839;0.0184;0.0163;0.002249391;-0.000888779;0.017147;0.0157
199801;980.28;15.545;39.66;0.178840273;0.0504;0.0661;0.0719;0.0589;0.013758161;0.0042;0.001859888;0.02;0.0137;0.00246889;-0.000700455;0.011994;0.01108
199802;1049.34;15.593;39.6;0.165463097;0.0509;0.0667;0.0725;0.0599;0.012073518;0.004241667;0.001856436;-0.0072;-0.0007;0.001053364;-0.000804846;0.071956;0.070303
199803;1101.75;15.641;39.54;0.181140396;0.0503;0.0672;0.0732;0.0602;0.016505113;0.004191667;0.001852996;0.0025;0.0038;0.001136788;-0.00073979;0.051336;0.050104
199804;1111.75;15.744;39.35;0.175872922;0.0495;0.0669;0.0733;0.0604;0.016426219;0.004125;0.001849568;0.0026;0.0053;0.001614758;-0.000955964;0.011275;0.010232
199805;1090.82;15.847;39.16;0.179102206;0.05;0.0669;0.073;0.0592;0.019098069;0.004166667;0.001846154;0.0182;0.0167;0.000958824;-0.000891519;-0.017674;-0.019206
199806;1133.84;15.95;38.97;0.178060606;0.0498;0.0653;0.0713;0.0576;0.024030588;0.00415;0.001228501;0.0228;0.0115;0.00209733;-0.001168848;0.04097;0.0398
199807;1120.67;16.01433333;38.67666667;0.179438109;0.0496;0.0655;0.0715;0.0584;0.025362287;0.004133333;0.001226994;-0.004;-0.0056;0.002228143;-0.002304525;-0.010109;-0.011112
199808;957.28;16.07866667;38.38333333;0.211432092;0.049;0.0652;0.0714;0.0547;0.028529674;0.004083333;0.00122549;0.0465;0.0089;0.009334017;-0.001856856;-0.143124;-0.144504
199809;1017.01;16.143;38.09;0.203248404;0.0461;0.064;0.0709;0.0517;0.024092522;0.003841667;0.00122399;0.0395;0.0413;0.009970951;-0.001633908;0.063176;0.061612
199810;1098.67;16.16033333;37.96333333;0.185519077;0.0396;0.0637;0.0718;0.054;0.020749215;0.0033;0.002444988;-0.0218;-0.019;0.005171595;-0.001374851;0.080111;0.079144
199811;1163.63;16.17766667;37.83666667;0.174846844;0.0441;0.0641;0.0734;0.0535;0.022012342;0.003675;0;0.0097;0.027;0.001936735;-0.00121526;0.062164;0.060685
199812;1229.23;16.195;37.71;0.173611315;0.0439;0.0622;0.0723;0.0542;0.020063255;0.003658333;-0.000609756;-0.0032;0.001;0.003286907;-0.001033873;0.059673;0.058454
199901;1279.64;16.27966667;37.93333333;0.170320619;0.0434;0.0624;0.0729;0.0536;0.015593995;0.003616667;0.002440513;0.0121;0.0123;0.003335623;-0.001295993;0.0428;0.042
199902;1238.33;16.36433333;38.15666667;0.17127681;0.0444;0.064;0.0739;0.0587;0.018454372;0.0037;0.001217285;-0.052;-0.0401;0.00348213;-0.001172852;-0.031935;-0.033156
199903;1286.37;16.449;38.38;0.172897171;0.0444;0.0662;0.0753;0.0592;0.02067722;0.0037;0.003039514;-0.0008;0.0002;0.003213553;-0.001075351;0.038979;0.037774
199904;1335.18;16.44866667;39.26;0.156825876;0.0429;0.0664;0.0748;0.0594;0.025189138;0.003575;0.007272727;0.0021;-0.0024;0.002726647;-0.001258082;0.037559;0.036771
199905;1301.84;16.44833333;40.14;0.160231135;0.045;0.0693;0.0772;0.0615;0.025905064;0.00375;0;-0.0185;-0.0176;0.003085638;-0.00115228;-0.023159;-0.024833
199906;1372.71;16.448;41.02;0.154227447;0.0457;0.0723;0.0802;0.0627;0.018875065;0.003808333;0;-0.0078;-0.016;0.002409247;-0.001144629;0.054431;0.053398
199907;1328.72;16.51233333;42;0.158796473;0.0455;0.0719;0.0795;0.0639;0.019374153;0.003791667;0.003008424;-0.0077;-0.0113;0.001611182;-0.001169595;-0.03022;-0.031084
199908;1320.41;16.57666667;42.98;0.156243027;0.0472;0.074;0.0815;0.0649;0.018889541;0.003933333;0.00239952;-0.0053;-0.0026;0.002729877;-0.001055846;-0.004989;-0.006251
199909;1282.71;16.641;43.96;0.163684498;0.0468;0.0739;0.082;0.0646;0.020390681;0.0039;0.004787552;0.0084;0.0093;0.002704945;-0.000985703;-0.028079;-0.029257
199910;1362.93;16.658;45.36333333;0.157690661;0.0486;0.0755;0.0838;0.0651;0.020456472;0.00405;0.001786778;-0.0012;0.0047;0.004875934;-0.00051504;0.064238;0.063512
199911;1388.91;16.675;46.76666667;0.155545967;0.0507;0.0736;0.0815;0.0662;0.018290636;0.004225;0.00059453;-0.0061;-0.0024;0.001354258;0.000110711;0.020822;0.019547
199912;1469.25;16.692;48.17;0.147167259;0.052;0.0755;0.0819;0.0682;0.017900177;0.004333333;0;-0.0155;-0.0102;0.001148772;0.000064278;0.062579;0.061549
200001;1394.46;16.71533333;49.09666667;0.15465416;0.0532;0.0778;0.0833;0.0666;0.025371589;0.004433333;0.002970885;0.0228;-0.0021;0.005206354;0.000622372;-0.049606;-0.050273
200002;1366.42;16.73866667;50.02333333;0.167056433;0.0555;0.0768;0.0829;0.0646;0.027431874;0.004625;0.005924171;0.0264;0.0092;0.003000422;0.000404691;-0.017459;-0.018667
200003;1498.58;16.762;50.95;0.149973562;0.0569;0.0768;0.0837;0.0618;0.018301426;0.004741667;0.008244994;0.0367;0.0169;0.00667834;0.000184884;0.098492;0.097434
200004;1452.43;16.74266667;51.27333333;0.152600418;0.0566;0.0764;0.084;0.063;0.011961411;0.004716667;0.000584112;-0.0076;-0.0115;0.007941721;-0.000386942;-0.031585;-0.032308
200005;1420.6;16.72333333;51.59666667;0.155668731;0.0579;0.0799;0.089;0.064;0.009195747;0.004825;0.001167542;-0.0054;-0.0161;0.005185498;8.91304E-06;-0.022304;-0.023617
200006;1454.6;16.704;51.92;0.156777962;0.0569;0.0767;0.0848;0.0622;0.007141026;0.004741667;0.005247813;0.0244;0.0326;0.002359743;-0.000246743;0.026219;0.025497
200007;1430.83;16.585;52.51333333;0.155674151;0.0596;0.0765;0.0835;0.0611;0.004732995;0.004966667;0.002320186;0.0173;0.0179;0.002065471;7.15895E-06;-0.012795;-0.013559
200008;1517.68;16.466;53.10666667;0.146053064;0.0609;0.0755;0.0826;0.0594;0.004689783;0.005075;0;0.024;0.0135;0.001039275;-0.000277615;0.062594;0.061275
200009;1436.51;16.347;53.7;0.153789463;0.06;0.0762;0.0835;0.0612;0.004483859;0.005;0.005208333;-0.0157;0.0046;0.001599983;-0.000508487;-0.052088;-0.052795
200010;1429.4;16.32166667;52.46666667;0.149300789;0.0611;0.0755;0.0834;0.06;0.003758789;0.005091667;0.001727116;0.0187;0.0045;0.005568073;-0.001338953;-0.00412;-0.004829
200011;1314.95;16.29633333;51.23333333;0.157280893;0.0617;0.0745;0.0828;0.0576;0.001169765;0.005141667;0.000574713;0.0319;0.0263;0.003272437;-0.001852555;-0.078268;-0.079557
200012;1320.28;16.271;50;0.151851504;0.0577;0.0721;0.0802;0.0558;-0.002250247;0.004808333;-0.000574383;0.0243;0.027;0.005299359;-0.000524853;0.00572;0.004861
200101;1366.01;16.17166667;48.48;0.150449666;0.0515;0.0715;0.0793;0.0562;-0.003181137;0.004291667;0.006321839;0.0005;0.0359;0.004941048;-0.00156505;0.032375;0.031555
200102;1239.94;16.07233333;46.96;0.156070091;0.0488;0.071;0.0787;0.0549;-0.006843597;0.004066667;0.003997716;0.0191;0.0127;0.002528447;-0.002272846;-0.090952;-0.092131
200103;1160.33;15.973;45.44;0.133113551;0.0442;0.0698;0.0784;0.0559;-0.005199539;0.003683333;0.002275313;-0.0074;-0.0029;0.007139632;-0.001864067;-0.063706;-0.064587
200104;1249.46;15.87733333;42.55666667;0.122496901;0.0387;0.072;0.0807;0.0593;-0.00254076;0.003225;0.003972758;-0.0313;-0.0128;0.00742621;-0.001024579;0.077825;0.076981
200105;1255.82;15.78166667;39.67333333;0.120510188;0.0362;0.0729;0.0807;0.0594;-0.000246555;0.003016667;0.004522329;0.0037;0.0132;0.002536247;-0.001184099;0.00687;0.00533
200106;1224.42;15.686;36.79;0.125209433;0.0349;0.0718;0.0797;0.059;0.005042943;0.002908333;0.001688239;0.0085;0.0055;0.001508369;-0.001592206;-0.024506;-0.025183
200107;1211.23;15.70266667;33.96333333;0.124966583;0.0351;0.0713;0.0797;0.0561;0.007915809;0.002925;-0.002808989;0.0376;0.0361;0.002899595;-0.00202705;-0.009317;-0.010248
200108;1133.58;15.71933333;31.13666667;0.132164144;0.0336;0.0702;0.0785;0.0546;0.009920493;0.0028;0;0.0206;0.0156;0.002221485;-0.002641267;-0.063435;-0.064933
200109;1040.94;15.736;28.31;0.148628588;0.0264;0.0717;0.0803;0.0542;0.00865385;0.0022;0.004507042;0.0081;-0.0152;0.007167587;-0.001822915;-0.080361;-0.081352
200110;1059.78;15.73733333;27.10333333;0.1449014;0.0216;0.0703;0.0791;0.0506;0.010751663;0.0018;-0.003365115;0.0464;0.0437;0.003249758;-0.00133474;0.01954;0.018546
200111;1139.45;15.73866667;25.89666667;0.133481367;0.0187;0.0697;0.0781;0.0553;0.011164434;0.001558333;-0.001688239;-0.0471;-0.0188;0.002189351;-0.00105988;0.078787;0.077259
200112;1148.08;15.74;24.69;0.131217846;0.0169;0.0677;0.0805;0.0575;0.013469917;0.001408333;-0.003945885;-0.0183;-0.009;0.001797955;-0.001336167;0.009051;0.007849
200201;1130.2;15.73666667;24.69333333;0.132560549;0.0165;0.0655;0.0787;0.0569;0.011195974;0.001375;0.002263724;0.0138;0.0175;0.002183889;-0.002004245;-0.014324;-0.01532
200202;1106.73;15.73333333;24.69666667;0.130119086;0.0173;0.0651;0.0789;0.0563;0.01250352;0.001441667;0.003952569;0.0115;0.013;0.002567832;-0.001820755;-0.019481;-0.020973
200203;1147.39;15.73;24.7;0.236833402;0.0179;0.0681;0.0811;0.0604;0.013764069;0.001491667;0.005624297;-0.0436;-0.0295;0.002014824;-0.00223859;0.037572;0.03669
200204;1076.92;15.833;25.38;0.247732313;0.0172;0.0676;0.0803;0.0575;0.015112609;0.001433333;0.005592841;0.041;0.0253;0.002319717;-0.002047518;-0.061001;-0.061826
200205;1067.14;15.936;26.06;0.248255614;0.0173;0.0675;0.0809;0.0578;0.022287838;0.001441667;0;0.0015;0.0113;0.004101625;-0.002141779;-0.0078;-0.009438
200206;989.81;16.039;26.74;0.266572502;0.017;0.0663;0.0795;0.0566;0.027534947;0.001416667;0.000556174;0.0187;0.0073;0.003707969;-0.002606791;-0.071349;-0.072611
200207;911.62;15.959;27.84;0.282032194;0.0168;0.0653;0.079;0.0544;0.02845465;0.0014;0.001111729;0.0303;0.0094;0.015342791;-0.002420535;-0.073987;-0.075074
200208;916.07;15.879;28.94;0.284411556;0.0162;0.0637;0.0758;0.051;0.024756063;0.00135;0.003331483;0.0464;0.0452;0.009409278;-0.002908499;0.007061;0.005401
200209;815.29;15.799;30.04;0.324555155;0.0163;0.0615;0.074;0.048;0.029309111;0.001358333;0.00166021;0.0417;0.033;0.007366061;-0.003212615;-0.108965;-0.110421
200210;885.76;15.89066667;29.22333333;0.293437064;0.0158;0.0632;0.0773;0.0508;0.025679358;0.001316667;0.001657459;-0.0294;-0.024;0.011589679;-0.003753366;0.088599;0.087103
200211;936.31;15.98233333;28.40666667;0.276975499;0.0123;0.0631;0.0762;0.0521;0.022914967;0.001025;0;-0.0122;0.013;0.004449081;-0.004166387;0.059019;0.057288
200212;879.82;16.074;27.59;0.295385896;0.0119;0.0621;0.0745;0.0484;0.02573892;0.000991667;-0.002206288;0.0507;0.0361;0.00263948;-0.004144305;-0.058834;-0.060464
200301;855.7;16.124;28.5;0.305942307;0.0117;0.0617;0.0735;0.0495;0.028296107;0.000975;0.004422333;-0.0106;0.0021;0.005167513;NaN;-0.026579;-0.02786
200302;841.15;16.174;29.41;0.312251321;0.0117;0.0595;0.0706;0.0472;0.027918578;0.000975;0.007705008;0.0329;0.0264;0.00256416;NaN;-0.015246;-0.017225
200303;848.18;16.224;30.32;0.286117701;0.0113;0.0589;0.0695;0.0486;0.024101489;0.000941667;0.006007646;-0.0135;-0.008;0.006136133;NaN;0.010308;0.008967
200304;916.92;16.20433333;31.73;0.269654031;0.0113;0.0574;0.0685;0.0481;0.019969985;0.000941667;-0.002171553;0.0102;0.0229;0.003064828;NaN;0.082774;0.081462
200305;963.59;16.18466667;33.14;0.258375506;0.0107;0.0522;0.0638;0.0436;0.006443411;0.000891667;-0.001632209;0.0592;0.0471;0.002228351;NaN;0.053251;0.051508
200306;974.51;16.165;34.55;0.254488337;0.0092;0.0497;0.0619;0.0452;0.001255729;0.000766667;0.001089918;-0.0154;-0.0143;0.001997741;NaN;0.012816;0.011351
200307;990.31;16.30533333;35.89333333;0.247643335;0.009;0.0549;0.0662;0.0542;0.000265438;0.00075;0.001088732;-0.0982;-0.0881;0.002046059;NaN;0.017932;0.016505
200308;1008.01;16.44566667;37.23666667;0.242856073;0.0095;0.0588;0.0701;0.0532;0.002913331;0.000791667;0.003806417;0.0166;0.0219;0.000966025;NaN;0.019597;0.018014
200309;995.97;16.586;38.58;0.246541783;0.0094;0.0572;0.0679;0.049;0.007320962;0.000783333;0.003250271;0.0546;0.0503;0.001869122;NaN;-0.010737;-0.012107
200310;1050.71;16.85233333;41.96666667;0.233308967;0.0092;0.057;0.0673;0.0518;0.007210141;0.000766667;-0.001079914;-0.0283;-0.0203;0.001407576;NaN;0.05556;0.05397
200311;1058.2;17.11866667;45.35333333;0.233754152;0.0093;0.0565;0.0666;0.0519;0.010000513;0.000775;-0.002702703;-0.0027;0.0052;0.000919633;NaN;0.009259;0.007606
200312;1111.92;17.385;48.74;0.218739865;0.009;0.0562;0.066;0.0511;0.006946096;0.00075;-0.001084011;0.0139;0.0139;0.000893699;NaN;0.05178;0.050107
200401;1131.13;17.598;49.82666667;0.218027721;0.0088;0.0554;0.0644;0.0499;0.006845821;0.000733333;0.004883342;0.0187;0.0187;0.000978819;NaN;0.019078;0.017991
200402;1144.94;17.811;50.91333333;0.21605322;0.0093;0.055;0.0627;0.0483;0.009326615;0.000775;0.005399568;0.023;0.0178;0.000610712;NaN;0.014403;0.012716
200403;1126.21;18.024;52;0.281731465;0.0094;0.0533;0.0611;0.0474;0.012245805;0.000783333;0.006444683;0.0141;0.0118;0.001981263;NaN;-0.014982;-0.016267
200404;1107.3;18.21666667;53.38333333;0.285371867;0.0094;0.0573;0.0646;0.0531;0.01372988;0.000783333;0.003201708;-0.0588;-0.0534;0.001230928;NaN;-0.015584;-0.016719
200405;1120.68;18.40933333;54.76666667;0.286411574;0.0102;0.0604;0.0675;0.0539;0.016286295;0.00085;0.005851064;-0.0051;-0.0071;0.000977626;NaN;0.013629;0.012024
200406;1140.84;18.602;56.15;0.279631603;0.0127;0.0601;0.0678;0.0532;0.014448301;0.001058333;0.003172924;0.0121;0.0093;0.000770751;NaN;0.019488;0.018019
200407;1101.72;18.789;56.69;0.28778831;0.0133;0.0582;0.0662;0.0523;0.014675157;0.001108333;-0.001581444;0.0155;0.0184;0.000777089;NaN;-0.032954;-0.034111
200408;1104.24;18.976;57.23;0.286820616;0.0148;0.0565;0.0646;0.0493;0.014233747;0.001233333;0.000527983;0.0395;0.0395;0.001442837;NaN;0.003807;0.002019
200409;1114.58;19.163;57.77;0.289485301;0.0165;0.0546;0.0627;0.0488;0.009086066;0.001375;0.002110818;0.0096;0.0101;0.00070568;NaN;0.010817;0.009347
200410;1130.2;19.256;58.03;0.291009597;0.0176;0.0547;0.0621;0.0478;0.007381762;0.001466667;0.005265929;0.0154;0.0164;0.001230487;NaN;0.014973;0.013699
200411;1173.82;19.349;58.29;0.279831646;0.0207;0.0552;0.062;0.0502;0.012134094;0.001725;0.000523834;-0.0234;-0.02;0.0008574;NaN;0.040559;0.035572
200412;1211.92;19.442;58.55;0.270619243;0.0219;0.0547;0.0615;0.0484;0.012960211;0.001825;-0.003664921;0.025;0.0257;0.000727843;NaN;0.033734;0.032086
200501;1181.27;19.703;59.10666667;0.278179856;0.0233;0.0536;0.0602;0.0465;0.013540097;0.001941667;0.002101944;0.03;0.0277;0.000821397;NaN;-0.023824;-0.024749
200502;1203.6;19.964;59.66333333;0.271041024;0.0254;0.052;0.0582;0.0479;0.011752956;0.002116667;0.005768222;-0.0128;-0.0112;0.000834446;NaN;0.021152;0.019015
200503;1180.59;20.225;60.22;0.319856889;0.0274;0.054;0.0606;0.0488;0.009090006;0.002283333;0.007820647;-0.0072;-0.0125;0.000859896;NaN;-0.01724;-0.018729
200504;1156.85;20.45833333;61.23333333;0.329624401;0.0278;0.0533;0.0605;0.0461;0.007927809;0.002316667;0.006725297;0.0373;0.0327;0.001825871;NaN;-0.018926;-0.020076
200505;1191.5;20.69166667;62.24666667;0.320965505;0.0284;0.0515;0.0601;0.044;0.004776868;0.002366667;-0.001027749;0.0297;0.0295;0.000859393;NaN;0.031994;0.030156
200506;1191.33;20.925;63.26;0.326979057;0.0297;0.0496;0.0586;0.0429;0.00536596;0.002475;0.000514403;0.0167;0.0141;0.000542133;NaN;0.001717;0.000139
200507;1234.18;21.107;64.33;0.315734275;0.0322;0.0506;0.0595;0.0456;0.004491485;0.002683333;0.004627249;-0.0288;-0.0244;0.000649913;NaN;0.037364;0.036163
200508;1220.33;21.289;65.4;0.320533125;0.0344;0.0509;0.0596;0.0432;0.005417129;0.002866667;0.005117707;0.0333;0.0233;0.000696701;NaN;-0.009159;-0.011265
200509;1228.81;21.471;66.47;0.31789151;0.0342;0.0513;0.0603;0.0464;0.006728709;0.00285;0.012219959;-0.0338;-0.031;0.000659899;NaN;0.008067;0.006916
200510;1207.01;21.71933333;67.59;0.321808187;0.0371;0.0535;0.063;0.0484;0.005761386;0.003091667;0.002012072;-0.0196;-0.0204;0.001817984;NaN;-0.015672;-0.016697
200511;1249.48;21.96766667;68.71;0.310914346;0.0388;0.0542;0.0639;0.0481;0.005780327;0.003233333;-0.008032129;0.0076;0.0099;0.000539896;NaN;0.038289;0.035675
200512;1248.29;22.216;69.83;0.313477957;0.0389;0.0537;0.0632;0.0461;0.003071206;0.003241667;-0.004048583;0.0267;0.0225;0.000433;NaN;-0.00006;-0.001396
200601;1280.08;22.40533333;70.77666667;0.309226258;0.0424;0.0529;0.0624;0.0474;-0.000435711;0.003533333;0.007621951;-0.0118;-0.0093;0.000975388;NaN;0.026442;0.025424
200602;1280.66;22.59466667;71.72333333;0.305610361;0.0443;0.0535;0.0627;0.0457;0.00204669;0.003691667;0.002017146;0.0238;0.0128;0.000648551;NaN;0.002425;0.000167
200603;1294.87;22.784;72.67;0.316009441;0.0451;0.0553;0.0641;0.0507;0.002160817;0.003758333;0.005535984;-0.0539;-0.0404;0.000545238;NaN;0.012909;0.011511
200604;1310.61;23.00166667;73.27666667;0.308841978;0.046;0.0584;0.0668;0.0532;-0.003466348;0.003833333;0.008508509;-0.0247;-0.0224;0.0005998;NaN;0.012064;0.01085
200605;1270.09;23.21933333;73.88333333;0.314340308;0.0472;0.0595;0.0675;0.0535;-0.00264804;0.003933333;0.004962779;0.001;-0.002;0.001355149;NaN;-0.028319;-0.030519
200606;1270.2;23.437;74.49;0.31485029;0.0479;0.0589;0.0678;0.0531;-0.002186473;0.003991667;0.001975309;0.0092;0.0039;0.00210282;NaN;0.001587;0.000348
200607;1276.66;23.65666667;75.85;0.313852175;0.0495;0.0585;0.0676;0.0518;-0.002364212;0.004125;0.002957122;0.0199;0.0237;0.001451665;NaN;0.005571;0.00451
200608;1303.82;23.87633333;77.21;0.308461799;0.0496;0.0568;0.0659;0.0496;-0.008473302;0.004133333;0.001965602;0.0299;0.0361;0.000469238;NaN;0.02415;0.021679
200609;1335.85;24.096;78.57;0.300593284;0.0481;0.0551;0.0643;0.0484;-0.009493336;0.004008333;-0.004904365;0.017;0.0183;0.000513377;NaN;0.026487;0.025296
200610;1377.94;24.35866667;79.55;0.290599161;0.0492;0.0551;0.0642;0.0481;-0.008934735;0.0041;-0.00542139;0.0077;0.0127;0.000450577;NaN;0.032527;0.03142
200611;1400.63;24.62133333;80.53;0.287241868;0.0494;0.0533;0.062;0.0467;-0.015105972;0.004116667;-0.00148662;0.0207;0.0246;0.000592203;NaN;0.018385;0.015887
200612;1418.3;24.884;81.51;0.2816824;0.0485;0.0532;0.0622;0.0491;-0.015031806;0.004041667;0.001488834;-0.0236;-0.0232;0.000357509;NaN;0.013768;0.012294
200701;1438.24;25.08733333;82.05666667;0.27814421;0.0498;0.054;0.0634;0.0502;-0.013982546;0.00415;0.003052527;-0.0102;-0.0051;0.000450485;NaN;0.015313;0.014345
200702;1406.82;25.29066667;82.60333333;0.286148494;0.0503;0.0539;0.0628;0.0477;-0.015135616;0.004191667;0.005350368;0.0335;0.0287;0.001476815;NaN;-0.019288;-0.021598
